J2005111519120034 003 350046 010 1353125 011 108303603V   511   5184KYOTO OSAKA BORDER REG   13K
J2005111519153894 031 381757 101 1441559 154 45     25V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111519155302 026 381363 113 1444061 129 56     30V   521   8327FAR E OFF NORTH HONSHU   19K
J2005111519172295 023 380379 111 1443573 113 32     33V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111519173395 010 394324 021 1421193 061 410106719V   511   2 62E OFF IWATE PREF         32K
J2005111519215021 042 381265 212 1444291 221 40           521   8327FAR E OFF NORTH HONSHU    9K
J2005111519220548 035 382103 213 1444525 156 49           521   8327FAR E OFF NORTH HONSHU   12K
J2005111519223932 020 380485 110 1443647 092 34     29V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111519241404 023 381425 105 1443526 113 36     30V   521   8327FAR E OFF NORTH HONSHU   16K
J2005111519250385 020 381470 090 1443467 101 32     33V   521   8327FAR E OFF NORTH HONSHU   21K
J2005111519272470 022 381020 087 1443900 111 48     33V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111519280532 018 330421 064 1364702 062 437238926V   511   5208SE OFF KII PENINSULA     32K
J2005111519311063 009 393740 020 1414961 043 524507322V   511   2 48NORTHERN IWATE PREF      31K
J2005111519364896 020 380633 082 1444180 097 41     31V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111519381089 021 381655 135 1444281 100 40     24v   521   8327FAR E OFF NORTH HONSHU    9K
J2005111519394455 019 381797 155 1444053 094 41     26V   521   8327FAR E OFF NORTH HONSHU   12K
J2005111519473341 014 382003 065 1444288 068 41     33V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111519512347 003 355023 011 1373452 014  53810104V   511   4148WESTERN NAGANO PREF      19K
J2005111519583303 021 380938 146 1443263 088 42     25v   521   8327FAR E OFF NORTH HONSHU   10K
J2005111520032387 019 381616 085 1443769 092 28     28V   521   8327FAR E OFF NORTH HONSHU   16K
J2005111520081646 020 382101 136 1444057 095 26     27V   521   8327FAR E OFF NORTH HONSHU   11K
J2005111520094424 021 381734 157 1444564 090 26     27V   521   8327FAR E OFF NORTH HONSHU   12K
J2005111520145019 033 435851 233 1472794 196 48     32V   521   1 26E OFF HOKKAIDO           17K
J2005111520174750 003 352280 012 1331888 012  99407009V   511   6222WESTERN TOTTORI PREF     20K
J2005111520193083 022 381239 107 1443645 110 44     29V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111520230097 018 381050 128 1444137 057 87     24v   571   8327FAR E OFF NORTH HONSHU    8S
J2005111520261563 031 381417 190 1444528 119 46     28V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111520270440 023 380852 124 1443508 089 41     31V   521   8327FAR E OFF NORTH HONSHU   21K
J2005111520313231 014 381937 074 1444285 071 42     28V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111520362550 017 381087 115 1443429 080 37     26V   521   8327FAR E OFF NORTH HONSHU   14K
J2005111520380820 018 381039 106 1443423 095 27     29V   521   8327FAR E OFF NORTH HONSHU   13K
J2005111520413466 017 381519 077 1443755 079 42     32V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111520481391 037 234884 124 1234479 119 1553245      511   7290NEAR ISHIGAKIJIMA ISLAND  5K
J2005111520485175 024 382006 141 1444024 109 40     27V   521   8327FAR E OFF NORTH HONSHU   13K
J2005111520491201 019 380789 101 1443683 098 41     30V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111520510576 013 380233 111 1443707 051 32     26V   571   8327FAR E OFF NORTH HONSHU   10S
J2005111520554174 005 345560 014 1365348 017 146306709V   511   4162MIKAWA BAY REGION        20K
J2005111520573038 005 340969 015 1351509 014  56907405V   511   5190NW WAKAYAMA PREF         10K
J2005111521013345 008 334881 019 1352392 031 474906606V   511   5191CENTRAL WAKAYAMA PREF    17K
J2005111521030201 034 411976 135 1424786 137 33     11V   521   2 60E OFF AOMORI PREF        10K
J2005111521040321 015 312375 037 1314113 067 216310615V   511   7299SE OFF OSUMI PEN         25K
J2005111521102603 015 354292 040 1404344 059 458412329V   511   3110NEAR CHOSHI CITY         38K
J2005111521140981 016 425105 068 1453322 063 418713718V   511   1 27OFF NEMURO PENINSULA     19K
J2005111521141613 054 445633 190 1460340 2942331344231V   511   1 23NEAR KUNASHIRI ISLAND    18K
J2005111521165868 033 245777 247 1220642 126 61     26v   521   8311TAIWAN REGION             4K
J2005111521184010 019 332094 073 1365418 053 450032617V   511   5208SE OFF KII PENINSULA     30K
J2005111521252713 008 384878 022 1413484 042 704906713V   511   2 50NORTHERN MIYAGI PREF     27K
J2005111521263595 007 370957 025 1384840 025  84509808V   511   4132MID NIIGATA PREF         20K
J2005111521275516 004 432573 022 1435199 024  56013412V   511   1  7TESHIKAGA REGION         16K
J2005111521295225 022 381777 115 1444264 107 35     25V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111521303659 025 380158 118 1443728 124 48     37V   521   8327FAR E OFF NORTH HONSHU   24K
J2005111521330535 017 380738 091 1443643 078 40     28V   521   8327FAR E OFF NORTH HONSHU   12K
J2005111521365113 018 322038 036 1293293 074  6           521   7283W OFF AMAKUSA ISLAND     12K
J2005111521371986 039 381519 239 1443643 177 41     27V   521   8327FAR E OFF NORTH HONSHU   10K
J2005111521391262 015 380887 091 1443577 070 40     27V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111521442705 019 415910 057 1391344 083 100818213V   511   1 18SW OFF HOKKAIDO           8K
J2005111521462873 016 342224 051 1401748 054 573818421V   511   3106FAR S OFF BOSO PENINSULA 32K
J2005111521501643 019 381837 114 1444290 089 38     27V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111521570595 015 381781 087 1443917 074 36     27V   521   8327FAR E OFF NORTH HONSHU   16K
J2005111521571077 004 353767 013 1364389 011 137504504V   511   4139SW GIFU PREF             16K
J2005111522081751 025 302054 079 1305756 081 114729717V   511   7298NEAR TANEGASHIMA ISLAND   7K
J2005111522082944 003 345286 010 1352853 010  86404408V   511   5184KYOTO OSAKA BORDER REG   20K
J2005111522093185 053 381256 332 1444948 170 40     27v   571   8327FAR E OFF NORTH HONSHU    8S
J2005111522102204 049 291509 061 1304016 101  510484      511   7296NEAR AMAMI-OSHIMA ISLAND 10K
J2005111522133241 004 323339 008 1313899 016 136505304V   511   7278NORTHERN MIYAZAKI PREF   17K
J2005111522175017 004 345763 011 1352681 011 115904207V   511   5184KYOTO OSAKA BORDER REG   20K
J2005111522214788 011 345578 035 1391447 030 103710106V   511   3100E OFF IZU PENINSULA      11K
J2005111522254480 003 345545 010 1353660 011 113105005V   511   5184KYOTO OSAKA BORDER REG   20K
J2005111522260112 004 334032 010 1301779 013 129403807V   511   7262CENTRAL FUKUOKA PREF     20K
J2005111522273208 043 381612 183 1444048 212 28           521   8327FAR E OFF NORTH HONSHU   14K
J2005111522280356 015 381917 067 1444289 066 55     30V   571   8327FAR E OFF NORTH HONSHU   15S
J2005111522291433 004 333471 014 1340791 014  91006006V   511   6232SE KOCHI PREF            20K
J2005111522315924 012 381671 058 1444372 059 36     28V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111522412131 025 381260 108 1444074 129 52     34V   521   8327FAR E OFF NORTH HONSHU   23K
J2005111522413916 047 233544 464 1205633 251128     37V   521   8311TAIWAN REGION             8K
J2005111522464486 027 381019 119 1443623 141 51     29V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111522513783 019 381770 104 1444044 089 48     29V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111522560654 021 390483 054 1425855 085 196525116V   511   2 63FAR E OFF SANRIKU        13K
J2005111522561739 029 381352 147 1443637 102 44     26V   571   8327FAR E OFF NORTH HONSHU   14S
J2005111523012956 007 334844 026 1350811 028 444905906V   511   5207S PART OF KII CHANNEL    22K
J2005111523013336 034 382134 156 1443249 170 32     27V   521   8327FAR E OFF NORTH HONSHU   11K
J2005111523044799 033 390572 085 1425627 149 181942215V   511   2 63FAR E OFF SANRIKU        10K
J2005111523061285 030 382247 190 1443122 141  0           571   8327FAR E OFF NORTH HONSHU    8S
J2005111523100690 023 380987 101 1443673 119 53     31V   521   8327FAR E OFF NORTH HONSHU   19K
J2005111523331414 004 354792 014 1364667 014 113405302V   511   4139SW GIFU PREF             15K
J2005111523340642 017 382065 090 1444253 083 39     28V   521   8327FAR E OFF NORTH HONSHU   14K
J2005111523352807 006 332940 013 1342008 020 299505305V   511   6249SE OFF SHIKOKU           19K
J2005111523364680 014 380909 069 1443583 071 39     30V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111523370121 004 355567 013 1373736 013  92004601V   511   4148WESTERN NAGANO PREF      13K
J2005111523385333 039 440415 406 1464954 457133           571   1 23NEAR KUNASHIRI ISLAND     9S
J2005111523411481 007 334352 017 1354814 021 211407703V   511   5192SOUTHERN WAKAYAMA PREF   20K
J2005111523411605 004 363606 014 1392444 016 102007307V   511   3 83TOCHIGI GUNMA BORDER     20K
J2005111523424124 007 391212 017 1423254 031 247508711V   511   2 62E OFF IWATE PREF         17K
J2005111523433206 006 400897 017 1410956 019 116807806V   511   2 48NORTHERN IWATE PREF      18K
J2005111523452748 019 381477 110 1444373 087 29     31V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111523463872 013 314726 070 1291035 058  53531316V   511   7284SW OFF KYUSHU            12K
J2005111523481027 003 343439 011 1352113 014  82009811V   511   5204OSAKA BAY REGION         20K
J2005111523524923 021 381347 123 1444586 103 46     33V   521   8327FAR E OFF NORTH HONSHU   21K
J2005111523563245 017 364312 040 1411681 080 302420809V   511   3111E OFF IBARAKI PREF       18K
J2005111523571637 013 413024 061 1424368 087 387929027V   511   2 60E OFF AOMORI PREF        23K
J2005111523572920 004 375738 013 1394351 017  0           571   2 53SOUTHERN YAMAGATA PREF    6S
J2005111523574634 003 355556 009 1373745 010  84704006V   511   4148WESTERN NAGANO PREF      20K
J2005111600013022 023 381971 133 1444250 096 42     27v   521   8327FAR E OFF NORTH HONSHU   10K
J2005111600024347 021 380975 164 1443886 102 45     26V   521   8327FAR E OFF NORTH HONSHU   12K
J2005111600064856 009 345620 019 1372211 026 351107003V   511   4162MIKAWA BAY REGION        16K
J2005111600095834 014 400923 031 1422434 075 349312123V   511   2 61NE OFF IWATE PREF        32K
J2005111600100363 014 362424 034 1410140 083 415413809V   511   3111E OFF IBARAKI PREF       15K
J2005111600103162 023 430372 030 1435097 076 2037177-3v   571   1  8KUSHIRO REGION            5S
J2005111600112936 022 381053 089 1443748 117 54     33V   521   8327FAR E OFF NORTH HONSHU   22K
J2005111600174358 015 341183 041 1353979 049 580912305V   511   5189NE WAKAYAMA PREF         22K
J2005111600213114 003 334396 011 1301400 010  69703417V   511   7281NW OFF KYUSHU            31K
J2005111600242268 016 362428 034 1405973 102 412316607V   511   3111E OFF IBARAKI PREF       13K
J2005111600244165 032 380223 158 1443775 161 54     27V   521   8327FAR E OFF NORTH HONSHU   12K
J2005111600245919 011 384818 040 1413695 067 691207604V   511   2 50NORTHERN MIYAGI PREF     15K
J2005111600290633 015 382192 091 1444254 073 54     27V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111600291067 022 343678 060 1383827 086 147518206V   511   4173SOUTHERN SURUGA BAY REG  12K
J2005111600334451 003 315814 010 1302608 014  71504503V   511   7273NW KAGOSHIMA PREF        14K
J2005111600344403 005 340890 019 1350443 021  80011218V   511   5190NW WAKAYAMA PREF         20K
J2005111600345686 023 381483 094 1444125 121 55     36V   521   8327FAR E OFF NORTH HONSHU   24K
J2005111600385769 003 334112 011 1301795 010  98803211V   511   7262CENTRAL FUKUOKA PREF     27K
J2005111600410100 003 315813 008 1302603 011  69803703V   511   7273NW KAGOSHIMA PREF        16K
J2005111600424068 021 413055 092 1424399 130 428843917V   511   2 60E OFF AOMORI PREF        14K
J2005111600454501 019 404504 066 1422389 157 677334415V   511   2 60E OFF AOMORI PREF        17K
J2005111600491058 024 381621 140 1444104 099 38     28V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111600523373 005 333832 014 1341225 014 111606800V   511   6231TOKUSHIMA PREF           13K
J2005111600552875 016 381369 101 1444497 074 46     34V   521   8327FAR E OFF NORTH HONSHU   22K
J2005111601012832 007 362507 014 1405642 039 388206304v   511   3111E OFF IBARAKI PREF       11K
J2005111601051914 017 380991 113 1444333 066 33     26V   521   8327FAR E OFF NORTH HONSHU   14K
J2005111601102671 005 383047 016 1405157 018 123509209V   511   2 50NORTHERN MIYAGI PREF     20K
J2005111601130868 005 371362 014 1385430 025  82805107V   511   4132MID NIIGATA PREF          8K
J2005111601195108 019 380146 074 1443691 099 53     43V   521   8327FAR E OFF NORTH HONSHU   31K
J2005111601205977 007 315459 018 1301878 019  85207101V   511   7273NW KAGOSHIMA PREF        10K
J2005111601223682 021 342636 072 1401660 073 749021429V   511   3106FAR S OFF BOSO PENINSULA 32K
J2005111601264351 007 341000 014 1351214 026  62609103V   511   5190NW WAKAYAMA PREF         15K
J2005111601282091 008 340997 015 1351209 028  63109602V   511   5190NW WAKAYAMA PREF         14K
J2005111601283607 019 381289 077 1444101 098 54     34V   521   8327FAR E OFF NORTH HONSHU   23K
J2005111601285613 005 341129 010 1350464 017  69504703v   511   5190NW WAKAYAMA PREF         10K
J2005111601353983 006 335455 007 1342910 021 110606502v   511   6231TOKUSHIMA PREF           10K
J2005111601390061 024 380966 086 1443917 124 53     33V   521   8327FAR E OFF NORTH HONSHU   22K
J2005111601451874 027 454345 136 1431672 2143286921744V   511   1 22NE OFF HOKKAIDO          38K
J2005111601500548 045 383802 194 1351902 335397     32V   521   8320SEA OF JAPAN             11K
J2005111601500712 078 384032 252 1360812 758453     32v   571   8321EASTERN SEA OF JAPAN      8S
J2005111601515284 003 335097 017 1350004 008 128707208V   511   5207S PART OF KII CHANNEL    20K
J2005111601531543 003 353672 010 1365939 011  93605603V   511   4140SE GIFU PREF             20K
J2005111601553915 010 430812 042 1441992 042 849907605V   511   1  8KUSHIRO REGION           17K
J2005111601595502 018 381748 097 1444314 086 34     29V   521   8327FAR E OFF NORTH HONSHU   15K
J2005111602103242 020 381439 087 1444033 104 53     40V   521   8327FAR E OFF NORTH HONSHU   26K
J2005111602264555 023 381206 088 1443704 117 54     31V   521   8327FAR E OFF NORTH HONSHU   20K
J2005111602291283 020 381862 084 1444206 106 57     34V   521   8327FAR E OFF NORTH HONSHU   22K
J2005111602314601 011 361278 026 1405291 061 443111313V   511   3111E OFF IBARAKI PREF       26K
J2005111602353580 016 422649 066 1434775 097 817615410V   511   1 28SE OFF TOKACHI           20K
J2005111602382354 006 345936 013 1352485 014 103805702V   511   5184KYOTO OSAKA BORDER REG   11K
J2005111602390392 003 345696 009 1353326 011 107304907V   511   5184KYOTO OSAKA BORDER REG   20K
J2005111602400442 024 381515 144 1443956 103 28     30V   521   8327FAR E OFF NORTH HONSHU   16K
J2005111602414762 017 381589 099 1443976 076 41     27V   521   8327FAR E OFF NORTH HONSHU   13K
J2005111602422008 005 343061 023 1360668 025  45520503V   511   5194NORTHERN NARA PREF       12K
J2005111602430628 030 382093 205 1444304 140 41     27V   521   8327FAR E OFF NORTH HONSHU   11K
J2005111602580200 021 381763 081 1444396 107 50     39V   521   8327FAR E OFF NORTH HONSHU   23K
J2005111603005422 010 314368 036 1291080 036  5     13v   521   7284SW OFF KYUSHU             9K
J2005111603024807 018 433193 055 1461039 096 693012739V   511   1 23NEAR KUNASHIRI ISLAND    37K
J2005111603083056 015 382708 042 1421012 082 315922313V   511   2 65E OFF MIYAGI PREF        19K
J2005111603083299 005 372196 016 1385855 030  52314615V   511   4132MID NIIGATA PREF         20K
J2005111603090829 003 340515 007 1352304 009  668045-3V   511   5189NE WAKAYAMA PREF          9K
J2005111603091002 008 380874 052 1444774 015 38           571   8327FAR E OFF NORTH HONSHU    6S
J2005111603092113 004 340768 015 1352109 015  68304803V   511   5189NE WAKAYAMA PREF         12K
J2005111603102583 003 340506 006 1352312 009  638045-3v   511   5189NE WAKAYAMA PREF          7K
J2005111603102866 010 372236 017 1385670 044  93711407V   511   4132MID NIIGATA PREF         13K
J2005111603111883 022 381618 100 1443877 114 52     31V   521   8327FAR E OFF NORTH HONSHU   18K
J2005111603123239 007 341399 014 1350733 026  653059-1v   571   5190NW WAKAYAMA PREF          6S
J2005111603124427 004 341211 013 1351365 016  39210516V   511   5190NW WAKAYAMA PREF         20K
J2005111603140656 030 382004 263 1444189 138 28     26v   521   8327FAR E OFF NORTH HONSHU    8K
J2005111603143712 006 341227 015 1351357 020  47309501v   511   5190NW WAKAYAMA PREF         10K
J2005111603222608 010 371154 018 1384956 023 135607204V   511   4132MID NIIGATA PREF          7K
J2005111603243656 018 381367 082 1444658 087 44     29V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111603281056 016 381776 086 1444568 070 35     32V   521   8327FAR E OFF NORTH HONSHU   17K
J2005111603283880 018 415506 112 1421243 115 52     13V   521   1 30S OFF URAKAWA            21K
